playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,AVG,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
gilbrbi01,3.0,3.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,2.8568671376874035,0.0,0.0,28.71495203630306,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,,,0.0,,0.0,N,Player,
gilbrro01,7.0,7.0,500.0,1436.0,164.0,356.0,45.0,15.0,14.0,125.0,25.0,29.0,147.0,212.0,11.0,9.0,39.0,9.0,30.0,0.3167777104784979,0.2479108635097493,,,0.0,,0.0,N,Player,
giledo01,4.0,4.0,58.0,120.0,12.0,18.0,2.0,1.0,3.0,9.0,0.0,0.0,5.0,35.0,0.0,2.0,2.0,2.0,5.0,0.19083969465648856,0.15,,,0.0,,0.0,N,Player,
gilesbr01,6.0,6.0,287.0,709.0,74.0,162.0,27.0,0.0,10.0,50.0,27.0,13.0,70.0,151.0,2.0,2.0,5.0,5.0,11.0,0.29760403530895335,0.22849083215796898,,,0.0,,0.0,N,Player,
gilesbr02,16.0,16.0,1847.0,6527.0,1121.0,1897.0,411.0,55.0,287.0,1078.0,109.0,45.0,1183.0,835.0,114.0,51.0,4.0,70.0,160.0,0.4082274499937099,0.29063888463306264,2015.0,BBWAA,549.0,412.0,0.0,N,Player,
gileske01,2.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gilesma01,7.0,7.0,792.0,2934.0,468.0,813.0,187.0,16.0,76.0,333.0,70.0,25.0,318.0,523.0,6.0,36.0,30.0,22.0,61.0,0.3505678421996414,0.2770961145194274,,,0.0,,0.0,N,Player,
gilfija01,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gilgahu01,1.0,1.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,,,0.0,,0.0,N,Player,
gilge01,6.0,6.0,277.0,820.0,67.0,189.0,30.0,0.0,19.0,88.0,2.0,2.0,47.0,162.0,2.0,6.0,11.0,3.0,31.0,0.2744656917885264,0.2304878048780488,,,0.0,,0.0,N,Player,
gilgu01,4.0,4.0,221.0,468.0,46.0,87.0,16.0,0.0,1.0,37.0,5.0,0.0,56.0,63.0,5.0,1.0,9.0,4.0,10.0,0.27440147329650094,0.1858974358974359,,,0.0,,0.0,N,Player,
gilhage01,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gilhofr01,9.0,9.0,312.0,1068.0,142.0,289.0,30.0,10.0,2.0,58.0,37.0,0.0,140.0,80.0,0.0,4.0,25.0,0.0,0.0,0.35004042037186744,0.2705992509363296,,,0.0,,0.0,N,Player,
gilje01,2.0,2.0,30.0,86.0,3.0,15.0,2.0,1.0,0.0,8.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,1.0,2.0,0.18181818181818182,0.1744186046511628,,,0.0,,0.0,N,Player,
gilkebe01,14.0,14.0,1239.0,4061.0,606.0,1115.0,244.0,24.0,118.0,546.0,115.0,71.0,466.0,708.0,21.0,42.0,9.0,48.0,116.0,0.3537766300839251,0.2745629155380448,,,0.0,,0.0,N,Player,
gilksbo01,5.0,5.0,339.0,1385.0,163.0,320.0,33.0,9.0,1.0,142.0,47.0,0.0,49.0,194.2,0.0,15.0,0.0,0.0,0.0,0.2650103519668737,0.23104693140794225,,,0.0,,0.0,N,Player,
gillaco01,7.0,7.0,368.0,1153.0,115.0,294.0,61.0,10.0,25.0,125.0,0.0,6.0,90.0,207.0,10.0,5.0,0.0,11.0,14.0,0.3144208037825059,0.25498699045967044,,,0.0,,0.0,N,Player,
gillebo01,4.0,4.0,58.0,51.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,0.0,1.0,0.0,2.0,0.10714285714285714,0.0392156862745098,,,0.0,,0.0,N,Player,
gilleca01,5.0,5.0,335.0,1004.0,129.0,261.0,41.0,7.0,11.0,114.0,20.0,2.0,153.0,138.0,0.0,3.0,15.0,0.0,30.0,0.3548936170212766,0.2599601593625498,,,0.0,,0.0,N,Player,
gillecl01,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gilleco01,7.0,7.0,180.0,388.0,45.0,98.0,22.0,2.0,6.0,41.0,7.0,4.0,31.0,83.0,2.0,2.0,3.0,3.0,12.0,0.31002331002331,0.25257731958762886,,,0.0,,0.0,N,Player,
gilled01,1.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,,,0.0,,0.0,N,Player,
gilledu01,1.0,1.0,31.0,15.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.125,0.13333333333333333,,,0.0,,0.0,N,Player,
gilleji01,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gillepa01,3.0,3.0,89.0,205.0,17.0,58.0,7.0,0.0,6.0,31.0,2.0,0.0,22.0,14.0,0.0,2.0,0.0,0.0,2.0,0.35807860262008734,0.28292682926829266,,,0.0,,0.0,N,Player,
gillepe01,8.0,8.0,714.0,2927.0,450.0,809.0,108.0,45.0,10.0,351.0,88.0,0.0,106.0,218.0,0.0,5.0,0.0,0.0,0.0,0.30283080974325216,0.27639221045439016,,,0.0,,0.0,N,Player,
gillesa01,2.0,2.0,78.0,276.0,32.0,70.0,10.0,3.0,0.0,27.0,2.0,0.0,35.0,30.6,0.0,4.0,10.0,0.0,0.0,0.3353846153846154,0.2536231884057971,,,0.0,,0.0,N,Player,
gilleto01,2.0,2.0,31.0,126.0,7.0,22.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,27.2,0.0,0.0,0.0,0.0,0.0,0.18110236220472442,0.1746031746031746,,,0.0,,0.0,N,Player,
gilleto02,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8568671376874035,0.0,0.0,21.71495203630306,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gillge01,4.0,4.0,85.0,135.0,12.0,17.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,34.0,0.0,0.0,7.0,0.0,0.0,0.1258741258741259,0.1259259259259259,,,0.0,,0.0,N,Player,
gillha01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gilliba01,10.0,10.0,521.0,1865.0,215.0,386.0,68.0,23.0,3.0,167.0,27.6,0.0,147.0,235.0,0.0,0.0,0.0,0.0,0.0,0.2649105367793241,0.20697050938337802,,,0.0,,0.0,N,Player,
gilligr01,3.0,3.0,62.0,196.0,26.0,48.0,12.0,2.0,0.0,23.0,0.0,2.0,12.0,13.0,0.0,3.0,6.0,0.0,0.0,0.2903225806451613,0.24489795918367346,,,0.0,,0.0,N,Player,
gillija01,2.0,2.0,12.0,24.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.4,0.0,0.0,1.0,0.0,0.0,0.16,0.16666666666666666,,,0.0,,0.0,N,Player,
gilliji01,14.0,14.0,1956.0,7119.0,1163.0,1889.0,304.0,71.0,65.0,558.0,203.0,111.0,1036.0,416.0,30.0,33.0,98.0,35.0,90.0,0.3578014609028859,0.26534625649669896,,,0.0,,0.0,N,Player,
gillipa01,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gillji01,1.0,1.0,2.0,8.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,,,0.0,,0.0,N,Player,
gilljo01,6.0,6.0,118.0,322.0,39.0,79.0,17.0,1.0,10.0,45.0,1.0000000000000002,2.0,23.0,43.0,0.0,5.0,4.0,0.0,2.0,0.3022598870056497,0.2453416149068323,,,0.0,,0.0,N,Player,
gillpge01,1.0,1.0,7.0,16.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.125,0.125,,,0.0,,0.0,N,Player,
gillwa01,1.0,1.0,27.0,76.0,10.0,17.0,0.0,1.0,0.0,14.0,3.0,0.0,11.0,42.599999999999994,0.0,6.0,9.0,0.0,0.0,0.3333333333333333,0.2236842105263158,,,0.0,,0.0,N,Player,
gilmaji01,1.0,1.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,,,0.0,,0.0,N,Player,
gilmapi01,1.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,0.0,,0.0,N,Player,
gilmase01,1.0,1.0,50.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,0.0,,0.0,N,Player,
gilmofr01,3.0,3.0,50.0,163.0,6.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,78.0,0.0,1.0,0.0,0.0,0.0,0.09826589595375723,0.04294478527607362,,,0.0,,0.0,N,Player,
gilmogr01,2.0,2.0,258.0,941.0,144.0,269.0,47.0,20.0,2.0,79.0,42.0,0.0,63.0,158.0,0.0,16.0,39.0,0.0,0.0,0.3286118980169972,0.2858660998937301,,,0.0,,0.0,N,Player,
gilmoji01,1.0,1.0,3.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,,,0.0,,0.0,N,Player,
gilmole01,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gilro01,2.0,2.0,10.0,44.0,4.0,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.20454545454545456,,,0.0,,0.0,N,Player,
gilrojo01,2.0,2.0,13.0,30.0,8.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.23333333333333334,,,0.0,,0.0,N,Player,
gilsoha01,2.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gimench01,8.0,8.0,221.0,545.0,66.0,119.0,29.0,1.0,11.0,55.0,3.0,3.0,66.0,144.0,1.0,1.0,7.0,2.0,15.0,0.30064308681672025,0.21834862385321102,,,0.0,,0.0,N,Player,
gimenhe01,4.0,4.0,37.0,88.0,9.0,19.0,4.0,0.0,2.0,11.0,0.0,0.0,7.0,29.0,1.0,2.0,0.0,3.0,1.0,0.2871287128712871,0.2159090909090909,,,0.0,,0.0,N,Player,
gindlca01,2.0,2.0,65.0,151.0,17.0,35.0,7.0,2.0,5.0,14.0,2.0,1.0,24.0,30.0,1.0,0.0,2.0,1.0,0.0,0.33519553072625696,0.23178807947019867,,,0.0,,0.0,N,Player,
gingbi01,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gingrjo01,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ginnti01,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ginsbjo01,17.0,17.0,695.0,1716.0,168.0,414.0,59.0,8.0,20.0,182.0,7.000000000000001,5.0,226.0,135.0,9.0,14.0,17.0,13.0,46.0,0.3323308270676692,0.24125874125874125,,,0.0,,0.0,N,Player,
ginteke01,7.0,7.0,325.0,971.0,120.0,236.0,52.0,4.0,38.0,140.0,9.0,2.0,105.0,230.0,3.0,25.0,6.0,11.0,22.0,0.32917038358608386,0.243048403707518,,,0.0,,0.0,N,Player,
gintema01,7.0,7.0,96.0,14.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.2631578947368421,0.21428571428571427,,,0.0,,0.0,N,Player,
gionfal01,5.0,5.0,228.0,580.0,95.0,154.0,22.0,12.0,2.0,58.0,15.0,0.0,91.0,39.0,0.0,1.0,10.0,0.0,6.0,0.36070381231671556,0.2655172413793103,,,0.0,,0.0,N,Player,
giordto01,1.0,1.0,11.0,40.0,6.0,7.0,2.0,0.0,2.0,5.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.175,,,0.0,,0.0,N,Player,
giovaed01,5.0,5.0,218.0,301.0,41.0,65.0,5.0,4.0,1.0,19.0,4.0,2.0,44.0,49.0,1.0,1.0,8.0,2.0,9.0,0.31092436974789917,0.2159468438538206,,,0.0,,0.0,N,Player,
gipsoch01,8.0,8.0,373.0,321.0,78.0,76.0,15.0,7.0,0.0,30.0,16.0,11.0,30.0,71.0,1.0,5.0,9.0,1.0,8.0,0.30517711171662126,0.2367601246105919,,,0.0,,0.0,N,Player,
girarch01,1.0,1.0,7.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,,,0.0,,0.0,N,Player,
girarjo01,15.0,15.0,1277.0,4127.0,454.0,1100.0,186.0,26.0,36.0,422.0,44.0,31.0,279.0,607.0,34.0,25.0,81.0,23.0,137.0,0.3147297001532064,0.2665374363944754,,,0.0,,0.0,N,Player,
gissech01,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
giulito01,7.0,7.0,243.0,674.0,58.0,157.0,18.0,3.0,0.0,69.0,1.0000000000000002,2.0,38.0,41.0,0.0,0.0,17.0,0.0,8.0,0.2674897119341564,0.23293768545994065,,,0.0,,0.0,N,Player,
giustda01,16.0,16.0,686.0,412.0,29.0,77.0,10.0,2.0,4.0,46.0,0.0,0.0,23.0,99.0,0.0,3.0,27.0,0.0,5.0,0.221505376344086,0.18689320388349515,1983.0,BBWAA,374.0,281.0,1.0,N,Player,
givenbr01,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.713734275374807,0.0,0.0,43.42990407260612,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
givenmy01,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gladdda01,11.0,11.0,1197.0,4501.0,663.0,1215.0,203.0,40.0,74.0,446.0,222.0,93.0,337.0,625.0,18.0,42.0,49.0,33.0,98.0,0.3236947791164659,0.26994001333037104,,,0.0,,0.0,N,Player,
gladdfr01,13.0,13.0,450.0,63.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0,1.0,1.0,0.014705882352941176,0.015873015873015872,1979.0,BBWAA,432.0,324.0,0.0,N,Player,
gladdji01,1.0,1.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09090909090909091,,,0.0,,0.0,N,Player,
gladefr01,6.0,6.0,132.0,381.0,21.0,57.0,11.0,3.0,0.0,21.0,1.0000000000000002,0.0,18.0,182.8,0.0,3.0,7.0,0.0,0.0,0.19070904645476772,0.14960629921259844,,,0.0,,0.0,N,Player,
gladmbu01,3.0,3.0,101.0,380.0,35.0,56.0,10.0,6.0,2.0,15.0,9.8,0.0,15.0,58.2,0.0,3.0,0.0,0.0,0.0,0.18592964824120603,0.14736842105263157,,,0.0,,0.0,N,Player,
gladuro01,1.0,1.0,21.0,66.0,5.0,16.0,2.0,1.0,1.0,7.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,2.0,0.2714285714285714,0.24242424242424243,,,0.0,,0.0,N,Player,
glaisjo01,1.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,0.0,,0.0,N,Player,
glanvdo01,10.0,10.0,1115.0,3964.0,553.0,1100.0,166.0,32.0,59.0,333.0,168.0,36.0,208.0,502.0,10.0,21.0,57.0,32.0,55.0,0.3119757688723206,0.27749747729566093,,,0.0,,0.0,N,Player,
glaseno01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
glassja01,20.0,20.0,1736.0,7030.0,1163.0,2040.0,313.0,98.0,27.0,825.0,392.40000000000003,0.0,439.0,238.2,0.0,62.0,4.0,0.0,0.0,0.3372262773722628,0.2901849217638691,1936.0,Veterans,78.0,59.0,2.0,N,Player,
glassto01,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
glaubke01,2.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
glaustr01,13.0,13.0,1537.0,5410.0,889.0,1375.0,293.0,10.0,320.0,950.0,56.0,29.0,854.0,1377.0,40.0,46.0,0.0,45.0,138.0,0.36200156372165754,0.2541589648798521,2016.0,BBWAA,440.0,330.0,0.0,N,Player,
glavelu01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
glavimi01,1.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,,,0.0,,0.0,N,Player,
glavito01,5.0,5.0,389.0,1008.0,191.0,259.0,55.0,6.0,24.0,108.0,11.0,0.0,208.0,173.0,0.0,21.0,9.0,0.0,28.0,0.391653290529695,0.2569444444444444,,,0.0,,0.0,N,Player,
glavito02,22.0,22.0,709.0,1323.0,93.0,246.0,25.0,2.0,1.0,90.0,1.0000000000000002,0.0,101.0,329.0,0.0,2.0,216.0,3.0,14.0,0.2121580547112462,0.18594104308390022,2014.0,BBWAA,571.0,429.0,525.0,Y,Player,
glazera01,3.0,3.0,64.0,129.0,8.0,22.0,6.0,0.0,1.0,13.0,0.0,0.0,5.0,78.6,0.0,0.0,3.0,0.0,0.0,0.19708029197080293,0.17054263565891473,,,0.0,,0.0,N,Player,
glaznwh01,6.0,6.0,142.0,260.0,17.0,47.0,9.0,5.0,2.0,24.0,0.0,1.0,9.0,71.0,0.0,0.0,15.0,0.0,0.0,0.19718309859154928,0.18076923076923077,,,0.0,,0.0,N,Player,
gleasbi01,8.0,8.0,798.0,3395.0,613.0,907.0,111.0,35.0,7.0,298.0,70.0,0.0,177.0,329.79999999999995,0.0,52.0,0.0,0.0,0.0,0.31346578366445915,0.2671575846833579,,,0.0,,0.0,N,Player,
gleasbi02,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
gleasbi03,3.0,3.0,40.0,118.0,9.0,26.0,1.0,1.0,0.0,8.0,1.0000000000000002,1.0,11.0,11.0,0.0,2.0,1.0,0.0,0.0,0.29545454545454547,0.22033898305084745,,,0.0,,0.0,N,Player,
gleasha01,5.0,5.0,274.0,944.0,88.0,206.0,24.0,11.0,3.0,90.0,31.0,0.0,48.0,290.0,0.0,10.0,28.0,0.0,0.0,0.2563106796116505,0.21822033898305085,,,0.0,,0.0,N,Player,
gleasja01,7.0,7.0,343.0,1425.0,253.0,384.0,59.0,14.0,9.0,31.0,23.6,0.0,95.0,206.2,0.0,11.0,0.0,0.0,0.0,0.3200522534291313,0.2694736842105263,,,0.0,,0.0,N,Player,
gleasjo01,2.0,2.0,11.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,,,0.0,,0.0,N,Player,
gleaski01,23.0,23.0,1966.0,7452.0,1020.0,1944.0,216.0,80.0,15.0,823.0,328.0,0.0,500.0,883.0,0.0,38.0,208.0,0.0,0.0,0.3027567699438887,0.2608695652173913,1937.0,BBWAA,201.0,151.0,1.0,N,Player,
gleaski01,23.0,23.0,1966.0,7452.0,1020.0,1944.0,216.0,80.0,15.0,823.0,328.0,0.0,500.0,883.0,0.0,38.0,208.0,0.0,0.0,0.3027567699438887,0.2608695652173913,1938.0,BBWAA,262.0,197.0,1.0,N,Player,
gleaski01,23.0,23.0,1966.0,7452.0,1020.0,1944.0,216.0,80.0,15.0,823.0,328.0,0.0,500.0,883.0,0.0,38.0,208.0,0.0,0.0,0.3027567699438887,0.2608695652173913,1939.0,BBWAA,274.0,206.0,1.0,N,Player,
gleaski01,23.0,23.0,1966.0,7452.0,1020.0,1944.0,216.0,80.0,15.0,823.0,328.0,0.0,500.0,883.0,0.0,38.0,208.0,0.0,0.0,0.3027567699438887,0.2608695652173913,1945.0,BBWAA,247.0,186.0,1.0,N,Player,
gleasro01,1.0,1.0,8.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,0.0,N,Player,
gleatje01,12.0,12.0,307.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42553851456144,0.0,1.0,239.86447239933366,0.0,0.0,1.0,0.0,0.0,0.25,0.0,,,0.0,,0.0,N,Player,
gleesji01,5.0,5.0,392.0,1277.0,195.0,336.0,77.0,19.0,16.0,154.0,20.0,1.0,158.0,147.0,0.0,13.0,23.0,0.0,21.0,0.34466349422161796,0.2631166797180893,,,0.0,,0.0,N,Player,
gleicfr01,2.0,2.0,29.0,45.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,0.24528301886792453,0.13333333333333333,,,0.0,,0.0,N,Player,
glenabo01,2.0,2.0,82.0,311.0,54.0,88.0,13.0,4.0,4.0,38.0,37.0,0.0,26.0,34.0,0.0,7.0,0.0,0.0,0.0,0.35174418604651164,0.2829581993569132,,,0.0,,0.0,N,Player,
glendma01,2.0,2.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.4,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.0,,,0.0,,0.0,N,Player,
glennbo01,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
glennbr01,1.0,1.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.125,0.06666666666666667,,,0.0,,0.0,N,Player,
glenned01,4.0,4.0,137.0,525.0,66.0,106.0,8.0,11.0,1.0,29.0,20.0,0.0,24.0,156.20000000000002,0.0,6.0,0.0,0.0,0.0,0.24504504504504504,0.2019047619047619,,,0.0,,0.0,N,Player,
glenned02,3.0,3.0,5.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,4.0,104.20000000000002,0.0,0.0,4.0,0.0,0.0,0.21739130434782608,0.06666666666666667,,,0.0,,0.0,N,Player,
glennha01,1.0,1.0,6.0,16.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.3125,,,0.0,,0.0,N,Player,
glennjo01,8.0,8.0,315.0,1371.0,235.0,366.0,43.0,7.0,1.0,157.0,27.200000000000003,7.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.2852062588904694,0.26695842450765866,,,0.0,,0.0,N,Player,
glennjo02,8.0,8.0,248.0,718.0,77.0,181.0,34.0,5.0,5.0,89.0,6.0,5.0,81.0,91.0,0.0,2.0,7.0,0.0,10.0,0.32673267326732675,0.2520891364902507,,,0.0,,0.0,N,Player,
glennjo03,1.0,1.0,32.0,31.0,4.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25806451612903225,,,0.0,,0.0,N,Player,
gliatsa01,1.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
glinage01,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8568671376874035,0.0,0.0,21.71495203630306,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
gloadro01,10.0,10.0,795.0,1673.0,195.0,470.0,93.0,9.0,34.0,222.0,12.0,9.0,107.0,224.0,14.0,11.0,7.0,19.0,47.0,0.3287820862916439,0.28093245666467426,,,0.0,,0.0,N,Player,
glockno01,1.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,,,0.0,,0.0,N,Player,
glossal01,6.0,6.0,309.0,952.0,99.0,199.0,29.0,2.0,15.0,86.0,5.0,0.0,89.0,105.0,0.0,5.0,12.0,0.0,11.0,0.276937618147448,0.20903361344537816,,,0.0,,0.0,N,Player,
glovega01,10.0,10.0,263.0,28.0,3.0,2.0,0.0,0.0,0.0,1.0,2.8568671376874035,0.0,2.0,35.71495203630306,0.0,1.0,3.0,0.0,0.0,0.14705882352941177,0.07142857142857142,,,0.0,,0.0,N,Player,
glynnbi01,4.0,4.0,310.0,684.0,94.0,170.0,22.0,4.0,10.0,56.0,5.0,5.0,61.0,105.0,0.0,5.0,15.0,2.0,12.0,0.3076923076923077,0.24853801169590642,,,0.0,,0.0,N,Player,
